REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
300870;48090146000100;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPERATIVAS MÉDICAS;UNIMED DO BRASIL;Cooperativa Médica;ALAMEDA SANTOS;1827;15º ANDAR;CERQUEIRA CÉSAR;São Paulo;SP;01419909;11;32659700;32659540;regulamentacaoub@unimed.coop.br;OMAR ABUJAMRA JUNIOR;PRESIDENTE;1;1998-12-17
328031;02511261000100;UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO;;Cooperativa Médica;RUA BARÃO DE MELGAÇO;2754;6º ANDAR;CENTRO SUL;Cuiabá;MT;78020800;65;36245443;36230462;regulamentacao@unimedmt.coop.br;FLÁVIA LUCIA BITTAR GONÇALVES;DIRETORA PRESIDENTE;3;1998-12-24
414891;01141489000184;UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO;UNIODONTO CARUARU;Cooperativa odontológica;RUA RÁDIO CLUBE DE PERNAMBUCO;88;;MAURÍCIO DE NASSAU;Caruaru;PE;55012530;;;;uniodontocaruaru@hotmail.com;RÔNIO DE MEDEIROS GALINDO;PRESIDENTE;5;2004-05-21
403512;02988689000130;UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA;UNIODONTO ARAPIRACA;Cooperativa odontológica;RUA PADRE JEFERSON DE CARVALHO;43;;ALTO DO CRUZEIRO;Arapiraca;AL;57312480;82;35222383;35223429;uniodonto@uniodontoarapiraca.com.br;CLAUDIA VALERIA LIRA BARBOSA ;REPRESENTANTE LEGAL;5;1999-04-14
340120;00390564000188;UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JABOTICABAL;Cooperativa odontológica;RUA SANTO ANDRÉ;340;;NOVA JABOTICABAL;Jaboticabal;SP;14887030;16;32021601;32021601;joaoleonardo@uniodontoathenas.coop.br;JOÃO LEONARDO DELLA LIBERA FILHO;VICE-PRESIDENTE DE ADMINISTRAÇÃO E FINAN;5;1998-12-16
383929;00629608000180;UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA;UNIODONTO BAHIA SUL;Cooperativa odontológica;AVENIDA SOARES LOPES;386;;CENTRO;Ilhéus;BA;45653005;73;36347050;36347050;gerenciaadm@uniodontobahiasul.com.br;LUCIANO MOREIRA TAVARES;PRESIDENTE;5;1999-02-02
327093;66095423000140;UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA;UNIODONTO ;Cooperativa odontológica;RUA VICENTE PASCHOAL;1261;;CENTRO;Bebedouro;SP;14700340;17;33440700;33440700;adm@uniodontobebedouro.coop.br;JOÃO PAULO TOLLER;PRESIDENTE;5;1998-12-17
353752;87303772000180;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;Cooperativa odontológica;AV. JÚLIO DE CASTILHOS;745;SALA 204;CENTRO;Lajeado;RS;95900000;05;137143444;;admsc@uniodontovtrp.com.br;DITMAR ARY KUHN;PRESIDENTE;5;1998-12-18
343919;01751280000132;UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA;UNIODONTO DO SERIDÓ;Cooperativa odontológica;RUA SENADOR JOSÉ BERNARDO ;663;;CENTRO;Caicó;RN;59300000;84;34211477;844173799;uniodontoserido@terra.com.br;MARCO POLO AYRES DO RÊGO;PRESIDENTE;6;1998-12-30
349283;32844169000114;UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO;UNIODONTO DE ARACAJU COOPERATIVA DE TRABALHO ODONTOLOGICO;Cooperativa odontológica;RUA JOVENTINA ALVES;265;;SALGADO FILHO;Aracaju;SE;49020330;79;40095454;40095450;uniodont@infonet.com.br;LIOMAR MARIA DE OLIVEIRA QUARANTA;PRESIDENTE;6;1998-12-18
362824;01856688000179;UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA;UNIODONTO ARACATUBA;Cooperativa odontológica;RUA GENERAL OSÓRIO;310;;CENTRO;Araçatuba;SP;16010290;18;31175271;31175273;uniodontoaracatuba@terra.com.br;PAULO CEZAR BATAGELO;PRESIDENTE;5;1998-12-21
311669;00014922000158;UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA;UNIODONTO DE AVARE;Cooperativa odontológica;RUA DISTRITO FEDERAL;1001;;CENTRO;Avaré;SP;18700160;14;37322303;;uniodontoavare@uol.com.br;WALDIR CÉSAR DE SOUZA;PRESIDENTE;5;1998-12-16
347477;01946395000182;UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA;UNIODONTO BOTUCATU;Cooperativa odontológica;RUA JOAO PASSOS;1310;;CENTRO;Botucatu;SP;18600040;;;;uniodontobotu@uol.com.br;MARCOS JOSÉ RIBEIRO DIAS;PRESIDENTE;5;1998-12-16
347302;00022130000125;UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica;RUA CEL JOÃO  DIAS GUIMARÃES;20;;CENTRO;Caçapava;SP;12281350;12;36525619;36525373;uniodontocacapava@gmail.com;MARIA ANGELICA GIOVANELLI;SUPERINTENDENTE;5;1998-12-16
347183;03511888000115;UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT.;UNIODONTO MATO GROSSO DO SUL;Cooperativa odontológica;RUA ANTONIO MARIA COELHO;1463;;CENTRO;Campo Grande;MS;79002221;67;30298040;30298040;gerencia@uniodontoms.com.br;FERNANDO JAIME CAVALLI;PRESIDENTE;3;1998-12-21
402516;03005846000102;UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA;UNIODONTO DE CAMPOS COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;RUA SALDANHA MARINHO;416;LOJA 218;CENTRO;Campos dos Goytacazes;RJ;28010270;17;33435086;27334321;gerencia@uniodontocampos.com.br;MARCOS LINCOLN DE SOUZA MUNIZ JUNIOR;PRESIDENTE;5;1999-03-24
354686;00855599000145;UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CATANDUVA;Cooperativa odontológica;PRAÇA 9 DE JULHO;141;;CENTRO;Catanduva;SP;15800225;17;35232516;35232516;uniodonto@uniodontocatanduva.com.br;JOSÉ EDUARDO HADDAD;PRESIDENTE;5;1998-12-16
400556;16325896000119;UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA;UNIODONTO FEIRA DE SANTANA;Cooperativa odontológica;RUA CASTRO ALVES;1511;2º andar , sala 208 - Edifício Meritum C;CENTRO;Feira de Santana;BA;44001184;;;;uniodontofs@ig.com.br;CAMILA DOREA FERNANDES SILVA;DIRETORA PRESIDENTE;6;1999-02-13
301647;02015569000156;UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA;;Cooperativa odontológica;AV DOS ARNALDOS;830;TERREO;CENTRO;Fernandópolis;SP;15600000;17;91663484;34626000;uniodontofer@terra.com.br;EDUARDO HAMILTON D¿AVILA;PRESIDENTE;5;1998-12-16
309257;02085247000183;UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica;RUA SETE;2444;;CENTRO;Jales;SP;15700000;17;36322293;36322293;uniodontojales@terra.com.br;FLAVIA MARTIM;VOGAL;5;1998-12-17
369462;63062350000100;UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE LIMEIRA;Cooperativa odontológica;RUA TREZE DE MAIO;70;;JARDIM MERCEDES;Limeira;SP;13480171;19;34427899;34427899;gerencia@uniodontolimeira.com.br;JOSEMARY APARECIDA PAERÓ DE BARROS CAMARGO;DIRETORA DE OPERAÇÕES;5;1998-12-17
344681;00847821000168;UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA;UNIODONTO DE LINS COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;RUA PEDRO DE TOLEDO;880;;CENTRO;Lins;SP;16400106;14;35235252;;gerencia@uniodontolins.com.br;ADRIANA MOYA MARTELLI;PRESIDENTE;5;1998-12-16
336238;01592738000158;UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA;UNIODONTO DE MONTE ALTO;Cooperativa odontológica;RUA GUSTAVO DE GODOY;597;;CENTRO;Monte Alto;SP;15910000;16;32425776;32432772;uniodontoma@uol.com.br;ADRIEN CÉSAR GATO;PRESIDENTE;6;1998-12-16
305740;24125122000172;UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;RUA MONTEVIDÉU;172;SALA 902 - EMPRESARIAL DESEMBARGADOR  PE;BOA VISTA;Recife;PE;50050250;81;33661888;33661875;anayramaltez@uniodontorecife.com.br;ANAYRA SILVANA DA CUNHA MALTEZ;DIRETORA PRESIDENTE;5;1998-12-18
403997;02948490000188;UNIODONTO DE RIO BRANCO ACRE COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO - AC;Cooperativa odontológica;AV. CEARÁ;2219;;DOM GIOCONDO;Rio Branco;AC;69900303;68;21026500;;uniodonto@uniodontoacre.com.br;EDIANA DE FÁTIMA MELO MAGELA;PRESIDENTE;6;1999-04-28
349011;96609292000133;UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA;UNIODONTO DE RIO CLARO;Cooperativa odontológica;RUA 2;918;AVS.3 E 5;CENTRO;Rio Claro;SP;13500150;19;35246475;35248738;uniodontorc@uniodontorc.com.br;ROSANGELA DA SILVEIRA FREITAS;PRESIDENTE;5;1998-12-17
336025;02742094000108;UNIODONTO DE RONDONIA COOPERATIVA LTDA.;UNIODONTO DE RONDÔNIA;Cooperativa odontológica;RUA JAMARY ;1783;;PEDRINHAS;Porto Velho;RO;76801492;69;32233320;32233315;gerencia@uniodontorondonia.com.br;DIMAS RIBEIRO DA FONSECA JUNIOR;PRESIDENTE;6;1998-12-29
310107;13416391000171;UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO SALVADOR;Cooperativa odontológica;RUA FRANCISCO GONÇALVES;01;SALA 205/206;COMERCIO;Salvador;BA;40015090;71;40099696;;adm@uniodontosalvador.com.br;OTAILDO CONCEIÇÃO DE OLIVEIRA;PRESIDENTE;6;1999-01-04
378682;01221295000199;UNIODONTO DE SAO JOSE DO RIO PARDO - COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO JOSÉ DO RIO PARDO;Cooperativa odontológica;AVENIDA INDEPENDÊNCIA;05;;CENTRO;São José do Rio Pardo;SP;13720000;19;36816729;36814229;financeiro@uniodontosjrpardo.com.br;ADRIANO CALSONE;PRESIDENTE;5;1998-12-16
350290;01902941000183;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;RUA GENERAL OSÓRIO;1309;;CENTRO;Taquaritinga;SP;15900000;16;97334972;;rosana@uniodontotaquaritinga.com.br;ODILON GUEDES BARRETO JUNIOR;DIRETOR PRESIDENTE;5;1998-12-16
359726;02418863000109;UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA;UNIODONTO TRÊS RIOS;Cooperativa odontológica;TRAVESSA AUGUSTO DE ALMEIDA;44;SALA 315 E 316;CENTRO;Três Rios;RJ;25804130;24;22553338;22553338;uniodontotresrios@yahoo.com.br;MARISOL GUIMARÃES MACHADO PEREIRA;PRESIDENTE;5;1998-12-29
350630;01422924000149;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;RUA FREI DAMIÃO;2856;;SANTA ELISA;Votuporanga;SP;15505187;17;34213395;34213395;uniodonto@votuporanga.com.br;JOSE LUIZ PEREIRA;PRESIDENTE;5;1998-12-16
313807;00199703000190;UNIODONTO DOURADOS - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica;Rua Hilda Bergo Duarte;1700;;Jardim Caramuru;Dourados;MS;79806020;67;34223577;;uniodonto@dourados.com.br;EDSON HIROSHI MURAKI;PRESIDENTE;5;1999-01-12
341894;00119565000192;UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO FRONTEIRA OESTE/RS;Cooperativa odontológica;AV. 24 DE MAIO;1091;;CENTRO;Sant'Ana do Livramento;RS;97573450;55;32423833;;adm@uniodontofronteiraoeste.com.br;LUIZ FERNANDO MENDONÇA BIDART;PRESIDENTE;5;1998-12-17
382337;01066312000160;UNIODONTO METROPOLITANA COOPERATIVA ODONTOLÓGICA.;UNIODONTO DUQUE DE CAXIAS;Cooperativa odontológica;AVENIDA PRESIDENTE VARGAS;263;GRUPO 102;CENTRO;Duque de Caxias;RJ;25070330;21;26718785;;presidencia@uniodonto-metropolitana.com.br;FLÁVIO ARAÚJO DE ASSIS;DIRETOR-PRESIDENTE;5;1998-12-29
303291;02313780000155;UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE;UNIODONTO MOSSORÓ;Cooperativa odontológica;AV DIOCESANA;266;;NOVA BETANIA;Mossoró;RN;59603200;;;33162990;gerencia@uniodontomossoro.com.br;WELBO BEZERRA ANTAS;PRESIDENTE;6;1998-12-24
419729;02768410000102;UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA;UNIODONTO PASSOS;Cooperativa odontológica;RUA BONSUCESSO;472;;SÃO FRANCISCO;Passos;MG;37902000;35;35213567;;UNIODONTOPASSOS@PASSOSNET.COM.BR;LUIZ FERNANDO LEMOS REIS;DIRETOR PRESIDENTE;5;2015-03-24
402109;02772726000178;UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO PAULO AFONSO;Cooperativa odontológica;AV. GETULIO VARGAS;421;SALA 206, 2 ANDAR;CENTRO;Paulo Afonso;BA;48601260;75;32810003;32810003;uniodonto@uniodontopauloafonso.com.br;CYNARA MAIA DE OLIVEIRA;DIRETOR PRESIDENTE;5;1999-03-15
378941;02260283000136;UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE PIRASSUNUNGA;Cooperativa odontológica;RUA JOAQUIM PROCÓPIO DE ARAÚJO;1470;;CENTRO;Pirassununga;SP;13630082;19;35611165;35611165;uniopirass@uniodontopirassununga.com.br;EDGAR SAGGIORATTO;PRESIDENTE;5;1998-12-16
315818;82621210000161;UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA;UNIODONTO PONTA GROSSA;Cooperativa odontológica;RUA BARÃO DO CERRO AZUL;618;;CENTRO;Ponta Grossa;PR;84010210;;;;uniodontopg@uol.com.br;RUBENS PUPO BANDEIRA;DIRETOR PRESIDENTE;5;1998-12-16
406121;03150035000103;UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA;UNIODONTO RESENDE COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;RUA ISAAC DAVID HALPERN;64;;COMERCIAL;Resende;RJ;27541140;;;33551752;uniodonto@uniodontoresende.com.br;ANA PAULA DA COSTA;PRESIDENTE;5;1999-07-07
367966;02662309000172;UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA;;Cooperativa odontológica;RUA LUIZ LOREA;263;;CENTRO;Rio Grande;RS;96200350;53;32321563;;uniodonto@uniodontoriogrande.com.br;DANIELI DUVAL PINTO DEVILLA;SUPERINTENDENTE;6;1998-12-29
327441;01290793000193;UNIODONTO SUDESTE MINEIRO COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA;UNIODONTO SUDESTE MINEIRO ;Cooperativa odontológica;RUA OSCAR VIDAL;373;;CENTRO;Juiz de Fora;MG;36016290;32;32150706;32151561;uniodonto@uniodontojf.com.br;MAGALI DE FREITAS MACIEL;DIRETORA PRESIDENTE;5;1998-12-21
314871;02033677000151;UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO;;Cooperativa odontológica;RUA NIVALDO RIBEIRO;05;;CENTRO;Rio Verde;GO;75901120;64;36216063;;gerencia@uniodontosudoeste.com.br;FERNANDO FERREIRA DE ALMEIDA;PRESIDENTE;5;1998-12-17
335525;54912241000136;UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO CARLOS;Cooperativa odontológica;RUA 15 DE NOVEMBRO;2597;;CENTRO;São Carlos;SP;13560241;16;33626062;;uniodontosaocarlos@terra.com.br;NIVEA CELIA BONADIO COELHO;PRESIDENTE;5;1998-12-16
303259;53206108000100;UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica;RUA INDEPENDENCIA ;2651;;CENTRO;São José do Rio Preto;SP;15010110;17;32118400;;uniodorp@uniodontoriopreto.com.br;JOSÉ CARLOS AFONSO CUGINOTTI;PRESIDENTE;5;1998-12-16
319350;02030488000125;UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIODONTO TAUBATE;Cooperativa odontológica;RUA DR. SOUZA ALVES ;728;;CENTRO;Taubaté;SP;12020030;12;34110522;36292511;uniodonto@uniodontotaubate.com.br;ALEXANDRE CURSINO DE MOURA SANTOS;DIRETOR PRESIDENTE;5;1998-12-17
420808;24705602000102;UNION ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA - EPP;UNION BENEFÍCIOS;Administradora de Benefícios;AV TEOTÔNIO PARREIRA COELHO ;860;SALA 01;INGA ALTO;Betim;MG;32604376;31;33917920;;joao.figueiredo@unionadm.com.br;JOÃO DE FIGUEIREDO PEREIRA CURADO;DIRETOR;4;2017-06-21
421278;29045908000101;UNIPACTUM ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;RUA MINAS GERAIS;165;;VILA PINHEIRO;Jacareí;SP;12307060;;;;diretoria@unipactum.com.br;JULIO CESAR BERBEL GERALDO;ADMINISTRADOR;6;2018-05-08
423114;43707578000195;UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA;UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;Rua João Pessoa de Matos;330;Sala 501 e 502;Praia da Costa;Vila Velha;ES;29101115;28;33335300;;wesley@unity.adm.br;WESLEY BORGES FERNANDES;Administrador;6;2021-12-03
413348;67363341000100;UNIVERSAL PLANO ODONTOLOGICO LTDA;;Odontologia de Grupo;RUA LARA CAMPOS ;183;;CENTRO;Tietê;SP;18530000;15;32822943;;financeiro@universaldental.com.br;FELIPE JORGE PIOVEZANE;SÓCIO;5;2001-03-16
424609;60398077000193;UNIÃO HOSPITAIS DE PERNAMBUCO LTDA;UNIHOSPE;Medicina de Grupo;RUA BARTOLOMEU MEDEIROS;104;;GUADALUPE;Olinda;PE;53240540;21;960178859;;thiago@unimedicasaude.com;KLEBER BACELLAR DE ANDRADE;ADMINISTRADOR;;2025-07-28
423131;44060892000191;UNIÃO SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefícios;Avenida das Américas;500;BLOCO 03, LOJA 105;Barra da Tijuca;Rio de Janeiro;RJ;22640904;;;;thiago@unimedicasaude.com;CARLOS ALBERTO CHAME FILHO;Sócio administrador;;2022-01-04
422126;34811615000110;UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A;;Administradora de Benefícios;RUA CONSTRUTOR SEBASTIAO SOARES DE SOUZA;96;Salas 203 a 207;Praia da Costa;Vila Velha;ES;29101350;27;21242000;;administrativo@uphealthadministradora.com.br;CASEMIRO ALVES RAMOS JUNIOR;Diretor Executivo;5;2020-01-28
422223;27841404000164;UP SOLUÇÕES EM SAÚDE LTDA ;UP SOLUÇÕES EM SAÚDE  ;Administradora de Benefícios;AVENIDA ANTONIO CARLOS COMITRE ;540;1 ANDAR - SALA 14;PARQUE CAMPOLIM ;Sorocaba;SP;18047620;15;32933060;;ADMINISTRATIVO1@UPSAUDE.MED.BR;RENATA LOLO HARO;SÓCIA;;2020-10-02
419061;16384621000156;USODONTO PLANOS DE SAÚDE LTDA;USODONTO;Odontologia de Grupo;AVENIDA ALVARO MAIA;742;SALA 102;CENTRO;Manaus;AM;69025070;;;;USODONTO.PLANO@HOTMAIL.COM;JHONNY DOS SANTOS FIGUEIREDO;DIRETOR - EXECUTIVO;5;2013-10-03
345695;33592510000154;VALE S/A;VALE ;Autogestão;PRAIA DE BOTAFOGO;186;SALA 701 A 1901 - TORRE OSCAR NIEMEYER;BOTAFOGO;Rio de Janeiro;RJ;22250145;21;38144927;38144453;atendimento.ams@vale.com;BRUNO CAMARA MEIRA;REPRESENTANTE LEGAL;4;1998-12-24
417301;11340037000185;VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA;VALEM;Administradora de Benefícios;AVENIDA DO CONTORNO;4265;5º ANDAR;SÃO LUCAS;Belo Horizonte;MG;30110021;31;32493000;32325099;CONTABILFISCAL@VALEM.COM.BR;CÁTHIA COSTA CARVALHO RABELO;ADMINISTRADOR;2;2010-06-09
417581;12091127000142;VALLOR ADMINISTRADORA DE BENEFÍCIOS LTDA;VALLOR BENEFÍCIOS;Administradora de Benefícios;AVENIDA ASSIS CHATEAUBRIAND;288;SALA 02 e 03;FLORESTA;Belo Horizonte;MG;30150100;31;33119128;;ALEXANDRE@VALLORBENEFICIOS.COM.BR;ALEXANDRE ANTÔNIO SÁ SOARES;SóCIO-ADMINISTRADOR;4;2010-09-21
423751;51512067000146;VALOR SAUDE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;AL SANTOS;415.0;CONJ 131 ANDAR 13;CERQUEIRA CESAR;São Paulo;SP;01419913;21;35530509;;administrativo@valorsaudeadm.com.br;LEVI CRAVO NETTO;Administrador;;2023-09-04
424013;51421959000131;VCT PLANOS DE SAUDE LTDA;;Medicina de Grupo;RUA NOSSA SENHORA DA CONCEICAO;756;LETRA A SALA 05;CENTRO;Contagem;MG;32044000;31;983688989;;felipe.gomes@campellogomes.com.br;ANTONIO GOMES DOS SANTOS JUNIOR;SÓCIO ADMINISTRADOR;;2024-06-10
420018;23532987000190;VECTORIAL ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;RUA AFONSO ARINOS DE MELO FRANCO;222;BLOCO 01 - SALA 1701;BARRA DA TIJUCA;Rio de Janeiro;RJ;22631455;21;35531692;;LEONARDO@UNIMEDICASAUDE.COM;MARCELO SARMENTO DE CASTRO;ADMINISTRADOR;6;2016-01-11
424412;37843959000107;VETTOR ADMINISTRADORA DE BENEFICIOS LTDA;VETTOR BENEFÍCIOS;Administradora de Benefícios;Rua dos Timbiras ;2072;sala 1107;Lourdes;Belo Horizonte;MG;30140069;31;983688989;;felipe.gomes@campellogomes.com.br;FREDERICO AUGUSTO HOMEM CATTONI DE OLIVEIRA;ADMINISTRADOR;;2025-06-09
422240;30168875000168;VIDA & SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefícios;RUA DA ASSEMBLÉIA;10;SALA 3811;CENTRO;Rio de Janeiro;RJ;20011901;21;22216677;;acbastos16@gmail.com;ANTONIO CARLOS ANTUNES BASTOS;ADMINISTRADOR;6;2020-07-14
424773;63782108000101;VIDA E SAUDE ASSISTENCIA MEDICA LTDA.;;Medicina de Grupo;AV DJALMA BATISTA;40192.0;SALA 303-B ANDAR 3 EDIF ATLANTIC TOWER;CHAPADA;Manaus;AM;69050010;92;9919918088;;vidaesaudeassistenciamedica@gmail.com;ODICELIO RABELO DA SILVA;SÓCIO-ADMINISTRADOR;;2025-12-29
416789;09164784000168;VIDAMAX ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;RUA AMÁLIA DE NORONHA;151;CONJUNTO 701;PINHEIROS;São Paulo;SP;05410010;11;31131717;31131717;RICARDO@VIDAMAX.COM.BR;EMIGDIO RICARDO GARCIA JURADO;DIRETOR;1;2008-11-27
344443;00864888000100;VIDAPLAN SAÚDE LTDA. ;VIDAPLAN SAUDE;Medicina de Grupo;AV MOACYR SAUDINO;271;BOX 22  - 3º ANDAR;CENTRO;Alfredo Chaves;ES;29240000;;;;vidaplansaude.com.br@vidaplansaude.com.br;JANUÁRIA LIMA BORGES;Diretora Administrativa/Financeira;5;1998-12-18
423831;50991788000113;VITACARE PLANOS DE SAUDE LTDA;VITACARE;Medicina de Grupo;Avenida Manoel Dias da Silva;737;Edifício Multi 1º andar - sala 2;Pituba;Salvador;BA;41830000;71;991084561;;flavio.freitas83@gmail.com;FLÁVIO FREITAS DE OLIVEIRA;Sócio-administrador;;2023-12-18
424722;62170242000180;VITAPLENA OPERADORA DE PLANOS DE SAÚDE LTDA;VITAPLENA SAÚDE LTDA;Medicina de Grupo;AV. MARQUES DE SÃO VICENTE;576;2008;VÁRZEA DA BARRA FUNDA;São Paulo;SP;11390000;11;9756028118;;gestao@vitaplenasaude.com.br;RICARDO CAMPOS DA CUNHA BRITO;PRESIDENTE;;2025-12-03
423378;46682893000101;VITREA ADMINISTRADORA DE BENEFÍCIOS LTDA;VITREA ADMINISTRADORA;Administradora de Benefícios;Rua José Versolato;111;bloco b, sala 3014;centro;São Bernardo do Campo;SP;09750730;11;98476002;;tiagoantunes@maffixseguros.com.br;TIAGO ANTUNES DA SILVA;Sócio-administrador ;6;2022-11-16
422592;29604093000145;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;Rua Cardeal Arcovede;359;10º andar;Pinheiros;São Paulo;SP;05407000;;;;juridico@vitta.me;CLÁUDIA REGINA GALDINO;DIRETORA SÓCIA;;2021-02-09
422657;40208487000117;VIVER BEM ADMINISTRADORA DE BENEFÍCIOS LTDA;VIVER ADMINISTRADORA;Administradora de Benefícios;RUA DA ALFÂNDEGA;100;4º ANDAR;CENTRO;Rio de Janeiro;RJ;20070004;21;24911647;;rebeckah.lopes@viveradministradora.com.br;OTÁVIO AUGUSTO DE SOUZA FARIA;SOCIO ADMINISTRADOR/REPRE;;2021-02-24
424480;58054221000122;VIVER SAUDE LTDA;VIVER SAUDE LTDA;Medicina de Grupo;AV CAMPOS SALES;901;SALA 706 COND MANHATTAN BUSINESS;TIROL;Natal;RN;59020300;84;998954527;;administracao@viverplanodesaude.com;RODRIGO TEIXEIRA BEZERRA;PRESIDENTE;;2025-05-19
417122;07983974000181;VOCÊ CLUBE DE BENEFÍCIOS SOCIAIS, SAÚDE E ODONTOLÓGICO LTDA;VOCÊ CLUBE DE BENEFÍCIOS;Administradora de Benefícios;Avenida Brigadeiro Faria Lima;1478;15º andar, cj. 1501;Jardim Paulistano;São Paulo;SP;01472900;11;31887300;31887328;VOCECLUBE@VOCECLUBE.COM.BR;SAMUEL BELLUCO SILVEIRA SANTOS;REPRESENTANTE;1;2009-11-25
