REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
419958;20961779000119;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;PSC SAÚDE - ASSISTÊNCIA MEDICA  ;Medicina de Grupo;AV. ONZE DE AGOSTO;1451;6º ANDAR - EDIFÍCIO ELLOPAR;JARDIM RIBEIRO;Valinhos;SP;13270190;;;;cbeltram@uol.com.br;CELSO BELTRAMINI;PRESIDENTE;6;2015-11-09
408093;66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;APAS-BOTUCATU;Autogestão;RUA PRUDENTE DE MORAES;217;;CENTRO;Botucatu;SP;18602060;14;38155199;38155199;apasbtu@terra.com.br;ALEKSANDER TOALDO LACERDA;DIRETOR PRESIDENTE;5;1999-09-14
408263;71753297000104;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA;APAS - ASSOCIAÇÃO POLICIAL DE ASSISTÊCIA À SAÚDE SJBVISTA;Autogestão;AV. PRESIDENTE JOÃO BELCHIOR MARQUES GOU;401;;PARQUE NAÇÕES ;São João da Boa Vista;SP;13870579;19;36331494;36338415;apas.sjoao@uol.com.br;CELSO AUGUSTO LUCIO ;DIRETOR PRESIDENTE;5;1999-09-15
409413;00444803000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE;APAS FERNANDOPOLIS;Autogestão;AV. LÍBERO DE ALMEIDA SILVARES;3014;;COESTER;Fernandópolis;SP;15603087;17;34628371;;gerencia@apasfernandopolis.com;IVAN CESAR BELENTANI;PRESIDENTE;5;1999-10-27
410110;00034259000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA;APAS BAIXADA SANTISTA;Autogestão;RUA SÃO PAULO;118;CASA;VILA BELMIRO;Santos;SP;11075330;13;32261300;32265000;apas@apassantos.com.br;JANE MOREIRA DA SILVA REIS ;REPRESENTANTE LEGAL ;5;1999-11-03
406813;59766105000107;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;APAS ANDRADINA;Autogestão;RUA SÃO PAULO;757;;CENTRO;Andradina;SP;16901009;18;37224315;37224315;apas@apasandradina.com.br;ADALTO ALVES DE OLIVEIRA;DIRETOR PRESIDENTE;5;1999-08-06
406937;57272510000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;APAS/MARILIA;Autogestão;RUA RIO GRANDE DO SUL;121;CASA;CENTRO;Marília;SP;17509130;14;34020870;34331313;apasmari@terra.com.br;ANTONIO ZOTTI;PRESIDENTE;5;1999-08-04
410128;71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;APAS SAÚDE SOROCABA;Autogestão;RUA CONDE D'EU;292;;VILA BOA VISTA;Sorocaba;SP;18030040;15;33317092;;adm.ans@apas-sorocaba.com.br;WASHINGTON LUIZ GAIOTTO;PRESIDENTE;5;1999-11-30
409405;00642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;APAS VALE  DO RIBEIRA;Autogestão;RUA SHITIRO MAEJI;619;;CENTRO;Registro;SP;11900000;13;38211083;38211083;apasrgt@terra.com.br;EVERALDO FIGUEIREDO CALEGARI;PRESIDENTE;5;1999-10-26
423203;00841848000143;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS;APAS ASSIS;Autogestão;RUA SÃO PAULO;303.0;;VILA XAVIER;Assis;SP;19802001;18;33241423;;apasassis@outlook.com;DIONIZIO DE GENOVA JUNIOR;PRESIDENTE;6;2022-07-14
414212;59762062000183;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS);ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA;Autogestão;RUA RIO DE JANEIRO;120;CASA;VILA MENDONÇA;Araçatuba;SP;16015150;18;36235389;;apas.administrativo@apasaracatuba.com.br;ADRIANA ROLEDO BELLUZZO;DIRETORA PRESIDENTE;5;2001-08-28
407569;72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;APAS- BARRETOS;Autogestão;AVENIDA 23;1337;;CENTRO;Barretos;SP;14780320;17;33229844;33225133;apasbarretos@terra.com.br;ANTONIO ALVES;DIRETOR PRESIDENTE;5;1999-08-20
406945;00147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;APAS BAURU;Autogestão;RUA MARIA JOSÉ;1-71;QUADRA 1;CENTRO;Bauru;SP;17015440;14;32145500;32145501;apas@apasbauru.com.br;MARINALVO MARCOS PEREIRA;DIRETOR PRESIDENTE;5;1999-08-04
408026;00665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;APAS DE DRACENA;Autogestão;RUA PRINCESA ISABEL;1215;;CENTRO;Dracena;SP;17900000;18;38213990;38213997;apasdrac@terra.com.br;CLAUDINÊ DE OLIVEIRA CRESPO;PRESIDENTE;5;1999-09-06
408034;66491036000123;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ;APAS-JAU;Autogestão;RUA DR JOÃO LEITE;652;;CENTRO;Jaú;SP;17201090;01;436214846;436214846;geradministrativo@apasjau.com.br;REGINALDO MARTINS;PRESIDENTE;5;1999-09-08
411248;00648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;APAS/PV;Autogestão;RUA DUQUE DE CAXIAS;343;;CENTRO;Presidente Venceslau;SP;19400005;18;32713230;32713322;contato@apaspv.com.br;ELCIO APARECIDO RODRIGUES;PRESIDENTE;6;2000-05-08
408794;72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);APAS ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE RIBEIRÃO PRETO;Autogestão;RUA FLORIANO PEIXOTO;1491;;SUMARE;Ribeirão Preto;SP;14025388;16;35055000;;apasrp@apasrp.com.br;MARCO AURELIO HENRIQUES;PRESIDENTE;5;1999-10-07
420786;24807514000111;ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI;SANTA CASA CLÍNICAS;Medicina de Grupo;RUA MAESTRO ANTONIO PASSARELI;208;;CENTRO;Birigui;SP;16200004;18;36496620;;bruni@santacasaclinicas.com.br;GABRIEL GENARO DE MORES;DIRETOR PRESIDENTE;6;2017-03-27
418803;16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;SANTA CASA SAÚDE DE ARAÇATUBA;Medicina de Grupo;RUA OSCAR RODRIGUES ALVES;1092;;VILA MENDONçA;Araçatuba;SP;16015030;18;36072720;;SCSAUDEGERENCIA@TERRA.COM.BR;FÁBIO JOSÉ BLAYA MARTINEZ;SUPERINTENDENTE;6;2013-03-25
419249;18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;SANTA CASA SAÚDE;Medicina de Grupo;AVENIDA DOUTOR JOÃO GUILHERMINO;465;;CENTRO;São José dos Campos;SP;12210130;12;38769000;38769015;SANTACASASAUDE@SANTACASASAUDESJC.COM.BR;IVÃ MOLINA ;DIRETOR EXECUTIVO PRESIDENTE;5;2014-01-08
418021;13001218000102;ASSOCIAÇÃO SANTA SAÚDE;PLANO SANTA SAÚDE;Medicina de Grupo;RUA DR. ANTÔNIO BENTO;162;TÉRREO;VILA MATHIAS;Santos;SP;11075260;13;32110602;;regulacao.ans@planosantasaude.com.br;RAPHAEL VITA COSTA;DIRETOR ADMINISTRATIVO E FINANCEIRO;5;2011-04-20
330892;02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;SAÚDE CONCEIÇÃO;Medicina de Grupo;RUA VIDAL RAMOS;299;SALA 01;CENTRO;Tubarão;SC;88701140;48;33027200;;saudeconceicao@saudeconceicao.org.br;BEATRIZ HOBOLD;PRESIDENTE;5;1998-12-24
418218;11336728000105;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;SAÚDE RURAL;Medicina de Grupo;RUA GENERAL VITORINO;156;SALA A;CENTRO;Alegrete;RS;97542310;;;;saude.rural@sauderural.com.br;PEDRO PIRES PÍFFERO;PRESIDENTE;6;2011-09-13
418919;11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;SAÚDE SÃO JOSÉ;Medicina de Grupo;RUA MARECHAL DEODORO;382;TERREO;CENTRO;Criciúma;SC;88801110;48;34333338;34336242;PLANO@SSJOSE.COM.BR;MARIA FELÍCITA HENZ;PRESIDENTE;5;2013-06-13
417220;10796140000171;ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA;ODONTOINDUSTRIA;Odontologia de Grupo;RUA ALVARES MACIEL;59;11º ANDAR;SANTA EFIGÊNIA;Belo Horizonte;MG;30150250;31;32634600;;anderson@odontoindustria.com.br;ANDERSON GONÇALVES DE ALMEIDA GOMES;REPRESENTANTE;3;2010-04-09
419141;14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;SÃO FRANCISCO VIDA;Medicina de Grupo;RUA GENERAL CARNEIRO;471;;CENTRO;Jacareí;SP;12308061;12;39559595;39559595;ans@sfvida.com.br;PEDRO GUIMARAES;DIRETOR SUPERINTENDENTE;5;2013-10-15
421006;27067508000163;ASSOCIAÇÃO SÃO LUIZ SAÚDE;SÃO LUIZ SAÚDE;Medicina de Grupo;RUA CORONEL ANDRE ULSON JUNIOR;248;;CENTRO;Araras;SP;13600690;19;35412107;;gerenciasls@iscma.com.br;RÉGIS ROBERTO OLIVÉRIO;ADMINISTRADOR;6;2017-09-29
420123;23557177000199;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;ASSOCIAÇÃO UNIVIDA;Medicina de Grupo;RUA INÁCIO RIBEIRO;355;;CENTRO;Santa Rita do Passa Quatro;SP;13670000;19;35823259;;gerencia@unividaplanodesaude.com.br;SYLVIO ZORDAO JUNIOR;PRESIDENTE;6;2016-05-16
412635;00307714000147;ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL;AVAMP;Autogestão;AV MARECHAL DEODORO DA FONSECA;385;;JARDIM SANTA CLARA;Taubaté;SP;12080000;12;36341266;;diretoria@avamp.com.br;RUBENS RAYMUNDO DA SILVA;PRESIDENTE;5;2000-11-16
424528;59641573000147;ATIMED ASSISTENCIA MEDICA LTDA;ATICARE SAUDE;Medicina de Grupo;RUA CLOVIS SOARES;200;CONJ 212 - BLOCO JAPÃO;ALVINOPOLIS;Atibaia;SP;12942560;11;934007368;;administracao@aticare.com.br;MARIA BRENA SILVA DO NASCIMENTO;SOCIA ADMINISTRADORA;;2025-06-09
422151;34732056000152;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;ATITUDE SAÚDE;Medicina de Grupo;AVENIDA TANCREDO NEVES;001283;EDIF EMPRESARIAL OMEGA SALA 0101;CAMINHO DAS ARVORES;Salvador;BA;41820021;;;;diretoria@planoatitudesaude.com.br;ELISANGELA SANTOS SOUSA;REPRESENTANTE JUNTO À ANS;;2020-02-27
320510;69289171000189;ATÍVIA SERVIÇOS DE SAÚDE S/A;;Medicina de Grupo;RUA VILAÇA ;772;;CENTRO;São José dos Campos;SP;12210000;12;39543954;39543954;diretoria@ativia.com.br;ROGÉRIO MARQUES SEVERINO;DIRETOR PRESIDENTE;5;1998-12-28
423629;49955478000164;AURORA SAÚDE LTDA;AURORA SAÚDE;Medicina de Grupo;Rua Ministro Orozimbo Nonato;442;Salas 903/904/905/906;Vila da Serra;Nova Lima;MG;34006053;31;971231133;;ans@souaurorasaude.com.br;LILIANE COSTA FREITAS OLIVEIRA;SÓCIA ADMINISTRADORA;;2023-07-03
327417;59847780000152;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;AUSTACLINICAS;Medicina de Grupo;AVENIDA MURCHID HOMSI;1275;;Mançor Daud;São José do Rio Preto;SP;15070650;;;;austaclinicas@austa.com.br;LUIS RAFAEL ALVES VIEGAS CHANES ;DIRETOR;5;1998-12-21
419257;19240452000179;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;BCI ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;ALAMEDA DOS GUARAMOMIS;1176;TÉRREO - PARTE;PLANALTO PAULISTA;São Paulo;SP;04076012;11;35253600;;administrativo@bciadministradora.com.br;FILIPE RODRIGUES RIBEIRO DA SILVA;REPRESENTANTE;4;2014-01-22
423181;45050963000138;BEMSTAR ASSISTENCIA MEDICA LTDA;BEMSTAR;Medicina de Grupo;Rua Monsenhor Aderbal Miranda;875;Sala 03;Brasília;Feira de Santana;BA;44088180;71;41041808;;ans@planobemstar.com.br;FRANCISCO GOMES DA FONSECA FILHO;SÓCIO ADMINISTRADOR;;2022-03-22
318299;83506030000100;BENEFICENCIA CAMILIANA DO SUL;PLANO DE SAÚDE SÃO CAMILO;Filantropia;AVENIDA POMPÉIA;888;;VILA POMPÉIA;São Paulo;SP;05022000;49;34414900;34414934;coord.operacoes@planosaocamilo.com.br;MAURÍCIO GRIS;REPRESENTANTE LEGAL;5;1998-12-22
421189;22709109000135;BENEFICENCIA SOCIAL BOM SAMARITANO;HOSPITAL BOM SAMARITANO;Filantropia;R. Ranulfo Alvares;1620;;Vila Isa;Governador Valadares;MG;35044220;33;21016100;;gerenciaadm@hospitalsamaritano.org.br;ELVIS DEIVIS ANDRADE;Superintendente Administrativo;6;2018-06-28
366561;02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR  LTDA;Medicina de Grupo;RUA XV DE NOVEMBRO;4488;;REDENTORA;São José do Rio Preto;SP;15015110;17;32146499;32146499;bensaude@bensaude.com.br;RENATO CUSTÓDIO DA SILVA;REPRESENTANTE;5;1998-12-18
421766;32421708000102;BEST SENIOR OPERADORA DE SAÚDE LTDA;BEST SAÚDE;Medicina de Grupo;AVENIDA SATURNINO DE BRITO ;1350;1º PAVIMENTO;PRAIA DO CANTO;Vitória;ES;29055540;27;998660566;;jumarcanedo@gmail.com;JUMAR CANEDO DE ALMEIDA;Administrador;5;2019-09-02
402966;03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;HAPVIDA NOTREDAME SAO PAULO;Medicina de Grupo;AVENIDA PAULISTA ;777;2º ANDAR;BELA VISTA;São Paulo;SP;01311914;11;34693100;32421800;ans@hapvida.com.br;LUIZ CELSO DIAS LOPES;REPRESENTANTE LEGAL DA OPERADORA;4;1999-03-31
419079;14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;BIORAL PLANOS DE SAÚDE LTDA;Odontologia de Grupo;RUA MATIAS AIRES;402;2º ANDAR;CONSOLAÇÃO;São Paulo;SP;01309020;11;30909291;;ans@bioral.com.br;RICARDO AIUB DE TOLEDO PRADO;ADMINISTRADOR;4;2013-10-03
415111;04299138000194;BIOVIDA SAÚDE LTDA.;BIOVIDA SAÚDE;Medicina de Grupo;PRAÇA DA REPÚBLICA;124;BLOCO 128 - 3 ANDAR;REPÚBLICA;São Paulo;SP;01045000;11;48720707;;biovidasaude@biovidasaude.com.br;CARLOS ALBERTO DE ALMEIDA CAMPOS;ADMINISTRADOR;4;2005-02-16
422401;34673588000166;BIT LIFE BENEFÍCIOS LTDA;BIT LIFE ;Administradora de Benefícios;RUA ÁLVARO DE CARVALHO;22;701 A;CENTRO;São Paulo;SP;01050070;11;32592147;;falconeseg@gmail.com;IVO MARCOS FALCONE;sócio administrador;;2021-01-13
424170;54557861000102;BLUZZ SAÚDE S/A;;Medicina de Grupo;Rua Tenente Mário Franscisco Brito;420;;Enseada do Suá;Vitória;ES;29050555;27;981229602;;contatoans@bluzzsaude.com.br;MARCIO DE OLIVEIRA ALMEIDA;Diretor Executivo;;2024-09-02
421715;15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;;Medicina de Grupo;Avenida Paulista;1.450;10º andar, Torre Paulista, Anexo Secreta;Bela Vista;São Paulo;SP;01310917;21;25031076;25031329;flavio.bitter@bradescoseguros.com.br;FLÁVIO BITTER;Diretor Gerente;1;2019-04-29
005711;92693118000160;BRADESCO SAÚDE S.A.;BRADESCO SAUDE S.A.;Seguradora Especializada em Saúde;AVENIDA RIO DE JANEIRO;555;SALAS 801, 901, 1001, 1101, 1201, 1301, ;CAJU;Rio de Janeiro;RJ;20931675;21;31666000;25031329;flavio.bitter@bradescoseguros.com.br;FLAVIO BITTER ;Diretor Gerente;1;1998-12-16
421561;31596055000130;BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA;BRASIL ODONTO PLANO DE SAUDE;Odontologia de Grupo;Q.603 SUL AVENIDA LO 13;13;;PLANO DIRETOR SUL;Palmas;TO;77016338;63;999629224;;brasilodonto.adm@gmail.com;EDUARDO NASCIMENTO DE OLIVEIRA;SÓCIO-ADMINISTRADOR;5;2019-04-05
419419;19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;;Odontologia de Grupo;Alameda Araguaia;2104;19 andar;Alphaville;Barueri;SP;06455000;11;4878887048786917;;pacheco@odontoprev.com.br;JOSÉ ROBERTO BORGES PACHECO;REPRESENTANTE;1;2014-06-27
415774;07844436000106;CABERJ INTEGRAL SAÚDE S.A;;Medicina de Grupo;AVENIDA ERNANI DO AMARAL PEIXOTO;467;SALA 1501 - PARTE;CENTRO;Niterói;RJ;24020073;21;25056446;;diretoria@caberj.com.br;HAROLDO AQUINO FILHO;REPRESENTANTE LEGAL;1;2006-09-26
327557;83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;CASACARESC;Autogestão;Rod Admar Gonzaga;1347;SEDE;ITACORUBI;Florianópolis;SC;88034901;;;;casacaresc@casacaresc.org.br;ÚRSULA MARIA LUDWIG MORAES;GERENTE;6;1998-12-21
347825;01052203000194;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;CAURJ;Autogestão;AVENIDA VENCESLAU BRAS;71;;BOTAFOGO;Rio de Janeiro;RJ;22290140;21;25420708;25420708;administracao@caurj.com.br;FATIMA VALERIA LIMA JACQUES;PRESIDENTE;4;1999-01-29
314251;02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;CAURN;Autogestão;AV. SENADOR SALGADO FILHO;3000;UFRN - CENTRO DE CONVIVENCIA - SALA 20;LAGOA NOVA;Natal;RN;59078900;84;33113665;;caurn@caurn.com.br;ELIANA MARIA DOS SANTOS;SUPERINTENDENTE;5;1998-12-29
352331;62231527000184;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;CABESP;Autogestão;RUA BOA VISTA;293;;CENTRO;São Paulo;SP;01014915;11;21851130;21851283;relacionamento.ans@cabesp.com.br;MARIA LUCIA ETTORE DO VALLE;DIRETORA PRESIDENTE;2;1998-12-22
414026;78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;CABEFI;Autogestão;BR 369, KM 88, RODOVIA MELLO PEIXOTO;S/N;;PARQUE INDUSTRIAL;Cornélio Procópio;PR;86300000;43;34011449;;convenio@iguacu.com.br;BERTON DE FARIA RACHI;DIRETOR GERENTE;5;2001-07-13
316873;73395469000140;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;CASU/UFMG;Autogestão;AV. ANTÔNIO CARLOS;6627;LOJA 1 PRAÇA DE SERVIÇOS;PAMPULHA;Belo Horizonte;MG;31270901;31;34997200;34997200;casu@casu.com.br;MARCOS ROBERTO MOREIRA RIBEIRO;Diretor Presidente;4;1998-12-22
413534;04311093000126;CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL;CASSEMS;Autogestão;RUA ANTONIO MARIA COELHO;6065;;VIVENDAS DO BOSQUE;Campo Grande;MS;79021170;67;33095346;;juridico.regulacao@cassems.com.br;RICARDO AYACHE;PRESIDENTE CONS. ADMINISTRAÇÃO;3;2001-04-16
418820;27085968000114;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;CAMARJ;Autogestão;RUA DO CARMO;7;2º ANDAR;CENTRO;Rio de Janeiro;RJ;20011020;21;25335995;;CAMARJ@CAMARJ.COM.BR;ANDERSON MARINOVIC;DIRETOR PRESIDENTE;3;2013-03-25
413518;04197511000104;CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND;CASSIND;Autogestão;RUA JORNALISTA JOÃO BATISTA DE SANTANA;1914;;COROA DO MEIO;Aracaju;SE;49035430;79;32551696;32553525;cassind@cassind.com.br;RICARDO OLIVA BARBOSA;REPRESENTANTE;3;2001-04-09
416401;08097092000181;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA;CASEMBRAPA;Autogestão;PARQUE EST. BIOL. - W3 NORTE FINAL;S/N;BLOCO A;ASA NORTE;Brasília;DF;70770901;61;31810010;31810010;presidencia@casembrapa.org.br;ALAN AUGUSTO DOS REIS;PRESIDENTE ;4;2007-10-30
363855;37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;CAESAN;Autogestão;AVENIDA C;576;QUADRA A-26 - LOTE 11;JARDIM GOIÁS;Goiânia;GO;74805070;62;32677300;;caesan@caesan.com.br;JOSÉ ROGÉRIO DA SILVA;DIRETOR PRESIDENTE;3;1998-12-22
307319;02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;CABERGS;Autogestão;RUA SIQUEIRA CAMPOS;736;11 º AND;CENTRO;Porto Alegre;RS;90010000;51;32629167;32629167;paulonunes@cabergs.org.br;PAULO ROBERTO NUNES DOS SANTOS;GERENTE DE ASSISTÊNCIA À SAÚDE;3;1998-12-18
315583;15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;CASSEB;Autogestão;RUA METODIO COELHO;133;CIDADELA;PARQUE BELA VISTA;Salvador;BA;40279120;71;34440500;33588852;casseb@casseb.com.br;ERENALDO DE SOUSA BRITO;PRESIDENTE;3;1998-12-30
335789;13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;CASSE;Autogestão;RUA OLÍMPIO DE SOUZA CAMPOS JÚNIOR ;98A;DISTRITO INDUSTRIAL DE ARACAJU-DIA;INÁCIO BARBOSA;Aracaju;SE;49042840;79;32184339;;casses@banese.com.br;CAROLINA DA SILVA BEZERRA;PRESIDENTE;3;1998-12-22
344184;33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;CAEME;Autogestão;RUA 262;84;QUADRA 111 LOTE 10;SETOR LESTE UNIVERSITÁRIO;Goiânia;GO;74615300;;;32066767;caemego@hotmail.com.br;NIRLAN ARRUDA DE ABREU;REPRESENTANTE;5;1998-12-16
343331;28502128000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;BANESCAIXA;Autogestão;AV PRINCESA ISABEL;574;10º ANDAR, SL 1001 A 1008;CENTRO;Vitória;ES;29010931;27;33831211;;nelson@banescaixa.com.br;BENEDITO DE JESUS PIMENTEL;SUPERINTENDENTE;3;1998-12-22
358754;04204285000133;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF;;Autogestão;AVENIDA GENERALÍSSIMO DEODORO;1340;ANDAR 1 e 2;NAZARÉ;Belém;PA;66035090;91;40054300;32414413;casf@casf.com.br;ELIZABETH DE CÁSSIA DE OLIVEIRA E SILVA;PRESIDENTE;4;1998-12-23
346659;33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;CASSI;Autogestão;SIG, Quadra 4, Lote ;575;---;ASA SUL;Brasília;DF;70610910;61;32125000;33106944;planos@cassi.com.br;WILLIAM HUANG;REPRESENTANTE JUNTO À ANS;1;1998-12-29
385697;05814777000103;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL;CAMED SAÚDE;Autogestão;AV SANTOS DUMONT;782;;CENTRO;Fortaleza;CE;60150160;85;40087840;40087884;camedsaude@camed.com.br;AGENOR PAULINO TRINDADE;DIRETOR PRESIDENTE;4;1998-12-16
302627;35617257000171;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;Autogestão;RUA COMENDADOR BENTO AGUIAR;270;;MADALENA;Recife;PE;50750390;81;32277681;;najara.felisberto@campe.org.br;IGOR DA SILVA REGO;DIRETOR ADMINISTRATIVO;6;1998-12-17
359122;63367700000139;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;CAFAZ;Autogestão;AV. FRANCISCO SÁ;1733;;JACARECANGA;Fortaleza;CE;60010450;85;31012636;32385422;cafaz@cafaz.org.br;KLEBER JUNIOR SILVEIRA;PRESIDENTE;3;1998-12-22
417548;03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;FIOSAÚDE;Autogestão;AV. BRASIL;4036;3º ANDAR;MANGUINHOS;Rio de Janeiro;RJ;21040361;21;38650088;38651805;fiosaude-ans@fiosaude.org.br;JOSÉ ANTÔNIO DINIZ DE OLIVEIRA;REPRESENTANTE;4;2010-09-21
320820;00668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;SSI SAÚDE;Autogestão;RUA BENTO GONÇALVES;2764;;SÃO PELEGRINO;Caxias do Sul;RS;95020412;54;32238577;32238577;regulacao-ssi@ssisaude.com.br;ALEXANDRA EVELISIA DAL ZOTTO GOMES;REPRESENTANTE;6;1998-12-22
412295;03702977000149;CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC;CASEC;Autogestão;SGAN QD. 601 CONJ. I PARTE;SALA 215;ED. MANOEL NOVAES;ASA NORTE;Brasília;DF;70830019;61;33236995;32231848;casec@codevasf.gov.br;CARLOS EDUARDO MOREIRA DOS SANTOS;PRESIDENTE;1;2000-09-18
324361;42182170000184;CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ;;Medicina de Grupo;RUA DO OUVIDOR;91;2º, 3º,4º E 5º ANDAR;CENTRO;Rio de Janeiro;RJ;20040031;21;25056446;25056439;diretoria@caberj.com.br;HAROLDO AQUINO FILHO;DIRETOR EXECUTIVO GERAL;1;1998-12-21
