CNPJ;RAZAOSOCIAL;TRIMESTRE;ANO;REGISTRO ANS;MODALIDADEE;UF;VALOR DESPESA
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;2;2025;320838;Cooperativa Médica;MG;25612894.3
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;3;2025;320838;Cooperativa Médica;MG;40580020.45999999
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;1;2025;414905;Medicina de Grupo;MG;4014414.39
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;2;2025;414905;Medicina de Grupo;MG;44935799.33
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;3;2025;414905;Medicina de Grupo;MG;66617923.37
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;1;2025;342131;Cooperativa Médica;RO;3818925.46
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;342131;Cooperativa Médica;RO;13501796.83
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;3;2025;342131;Cooperativa Médica;RO;32829962.25
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;1;2025;333239;Odontologia de Grupo;CE;49052.63
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;2;2025;333239;Odontologia de Grupo;CE;105523.63
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;3;2025;333239;Odontologia de Grupo;CE;153765.11
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;1;2025;006246;Seguradora Especializada em Saúde;RJ;6150607819.74
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;2;2025;006246;Seguradora Especializada em Saúde;RJ;12600742977.22
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;3;2025;006246;Seguradora Especializada em Saúde;RJ;19688988804.73
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;1;2025;334511;Cooperativa Médica;SP;3558328.1
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;2;2025;334511;Cooperativa Médica;SP;6926022.4
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3;2025;334511;Cooperativa Médica;SP;8024704.29
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;1;2025;304441;Odontologia de Grupo;PE;875904.45
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;2;2025;304441;Odontologia de Grupo;PE;4007319.6
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;3;2025;304441;Odontologia de Grupo;PE;7331896.35
02009924000184;GAMA SAUDE LTDA.;1;2025;407011;Medicina de Grupo;SP;207433400.67000002
02009924000184;GAMA SAUDE LTDA.;2;2025;407011;Medicina de Grupo;SP;443532920.01
02009924000184;GAMA SAUDE LTDA.;3;2025;407011;Medicina de Grupo;SP;571027060.4100001
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;1;2025;344788;Cooperativa Médica;MS;4810065.149999999
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;2;2025;344788;Cooperativa Médica;MS;11514882.930000002
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;3;2025;344788;Cooperativa Médica;MS;18015374.91
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);1;2025;304131;Autogestão;SP;29325256.32
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);2;2025;304131;Autogestão;SP;59611122.529999994
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);3;2025;304131;Autogestão;SP;92860868.04
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;1;2025;335657;Medicina de Grupo;SP;6611832.81
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;2;2025;335657;Medicina de Grupo;SP;14436024.99
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;3;2025;335657;Medicina de Grupo;SP;22114059.109999996
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;1;2025;331104;Cooperativa odontológica;SP;355427.41000000003
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;2;2025;331104;Cooperativa odontológica;SP;771183.9600000001
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;3;2025;331104;Cooperativa odontológica;SP;1103441.75
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;1;2025;364592;Medicina de Grupo;SP;15441334.45
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;2;2025;364592;Medicina de Grupo;SP;28954677.79
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;3;2025;364592;Medicina de Grupo;SP;40998275.54
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;1;2025;382655;Cooperativa odontológica;SP;1330268.71
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;2;2025;382655;Cooperativa odontológica;SP;2906368.82
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;3;2025;382655;Cooperativa odontológica;SP;4685644.51
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;1;2025;322890;Odontologia de Grupo;SP;843205.01
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;2;2025;322890;Odontologia de Grupo;SP;1762315.2799999998
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;3;2025;322890;Odontologia de Grupo;SP;2772105.84
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;1;2025;314251;Autogestão;RN;18213608.28
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;2;2025;314251;Autogestão;RN;37680426.58
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;3;2025;314251;Autogestão;RN;58111923.96
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;1;2025;342157;Cooperativa Médica;GO;1668302.98
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;2;2025;342157;Cooperativa Médica;GO;3887651.57
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;3;2025;342157;Cooperativa Médica;GO;5774949.12
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;1;2025;402206;Autogestão;GO;6580236.9399999995
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;2;2025;402206;Autogestão;GO;13386107.68
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;3;2025;402206;Autogestão;GO;20940187.349999998
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;1;2025;371564;Cooperativa Médica;MG;9632608.86
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;2;2025;371564;Cooperativa Médica;MG;18197652.89
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;3;2025;371564;Cooperativa Médica;MG;26568687.01
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;1;2025;365785;Cooperativa odontológica;AP;135690.25
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;2;2025;365785;Cooperativa odontológica;AP;277946.5
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;3;2025;365785;Cooperativa odontológica;AP;417695.43
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;1;2025;344141;Cooperativa Médica;PB;4420594.9799999995
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;2;2025;344141;Cooperativa Médica;PB;8909811.33
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;3;2025;344141;Cooperativa Médica;PB;13933416.77
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;1;2025;307319;Autogestão;RS;46966081.35
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;2;2025;307319;Autogestão;RS;98141652.61
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;3;2025;307319;Autogestão;RS;156335182.16
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;1;2025;306762;Cooperativa Médica;SP;51420111.1
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;2;2025;306762;Cooperativa Médica;SP;105149699.47999999
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;3;2025;306762;Cooperativa Médica;SP;158642344.39
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;1;2025;342203;Cooperativa odontológica;SC;724898.1100000001
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;2;2025;342203;Cooperativa odontológica;SC;1507418.6700000002
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;3;2025;342203;Cooperativa odontológica;SC;2349160.05
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;1;2025;342033;Medicina de Grupo;ES;206078104.01999998
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;2;2025;342033;Medicina de Grupo;ES;423772348.90000004
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;3;2025;342033;Medicina de Grupo;ES;651085971.02
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;1;2025;382876;Cooperativa Médica;GO;251662454.39
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;2;2025;382876;Cooperativa Médica;GO;508171294.34999996
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;3;2025;382876;Cooperativa Médica;GO;776155289.92
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;1;2025;363391;Medicina de Grupo;MG;2521493.7899999996
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;2;2025;363391;Medicina de Grupo;MG;5181785.669999999
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;3;2025;363391;Medicina de Grupo;MG;7983545.53
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;1;2025;415910;Medicina de Grupo;SP;625321.19
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;2;2025;415910;Medicina de Grupo;SP;1241809.7
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;3;2025;415910;Medicina de Grupo;SP;1855479.9400000002
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;1;2025;370711;Cooperativa odontológica;ES;107163.04000000001
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;2;2025;370711;Cooperativa odontológica;ES;220854.07
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;3;2025;370711;Cooperativa odontológica;ES;344683.51
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;314099;Cooperativa Médica;MT;35305315.82
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;2;2025;314099;Cooperativa Médica;MT;76310712.28
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;314099;Cooperativa Médica;MT;117801204.63
02618303000106;FUNASA SAÚDE;1;2025;370592;Medicina de Grupo;PB;4666057.1899999995
02618303000106;FUNASA SAÚDE;2;2025;370592;Medicina de Grupo;PB;9807568.12
02618303000106;FUNASA SAÚDE;3;2025;370592;Medicina de Grupo;PB;15148243.84
02668512000156;H.B. SAÚDE S/A.;1;2025;350249;Medicina de Grupo;SP;79160989.99000001
02668512000156;H.B. SAÚDE S/A.;2;2025;350249;Medicina de Grupo;SP;168802371.38
02668512000156;H.B. SAÚDE S/A.;3;2025;350249;Medicina de Grupo;SP;253053602.20999998
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;303844;Cooperativa Médica;SP;10397188.370000001
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;2;2025;303844;Cooperativa Médica;SP;23601209.18
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;303844;Cooperativa Médica;SP;36877609.550000004
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;1;2025;379956;Medicina de Grupo;SP;492975457.45
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;2;2025;379956;Medicina de Grupo;SP;1080104881.54
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;3;2025;379956;Medicina de Grupo;SP;1683425006.3
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;1;2025;389854;Odontologia de Grupo;DF;2671643.37
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;2;2025;389854;Odontologia de Grupo;DF;6015256.95
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;3;2025;389854;Odontologia de Grupo;DF;9325639.76
02752923000125;PROASA SAÚDE;1;2025;310522;Medicina de Grupo;DF;52692738.84
02752923000125;PROASA SAÚDE;2;2025;310522;Medicina de Grupo;DF;107920728.57000001
02752923000125;PROASA SAÚDE;3;2025;310522;Medicina de Grupo;DF;183272895.39000002
02753398000162;SF SISTEMAS DE SAÚDE LTDA;1;2025;422371;Medicina de Grupo;SP;7098552.59
02753398000162;SF SISTEMAS DE SAÚDE LTDA;2;2025;422371;Medicina de Grupo;SP;17177743.450000003
02753398000162;SF SISTEMAS DE SAÚDE LTDA;3;2025;422371;Medicina de Grupo;SP;28696619.58
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;1;2025;354511;Medicina de Grupo;RJ;38433165.46
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;2;2025;354511;Medicina de Grupo;RJ;91749870.17999999
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;3;2025;354511;Medicina de Grupo;RJ;147202855.22
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;1;2025;339679;Cooperativa Médica;SP;2140719033.01
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;2;2025;339679;Cooperativa Médica;SP;4267455653.0
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;3;2025;339679;Cooperativa Médica;SP;6544914573.03
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;1;2025;366561;Medicina de Grupo;SP;84529148.35000001
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;2;2025;366561;Medicina de Grupo;SP;172709041.86
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;3;2025;366561;Medicina de Grupo;SP;258516757.16
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;1;2025;352586;Medicina de Grupo;SP;17389200.93
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;2;2025;352586;Medicina de Grupo;SP;33708789.78
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;3;2025;352586;Medicina de Grupo;SP;52839553.47
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;1;2025;305928;Medicina de Grupo;SP;1956092.57
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;2;2025;305928;Medicina de Grupo;SP;4216318.279999999
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;3;2025;305928;Medicina de Grupo;SP;6381053.0200000005
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;1;2025;372609;Medicina de Grupo;PR;63553616.57
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;2;2025;372609;Medicina de Grupo;PR;129013705.33
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;3;2025;372609;Medicina de Grupo;PR;196844192.6
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;1;2025;360244;Medicina de Grupo;SP;67518568.4
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;2;2025;360244;Medicina de Grupo;SP;136177849.44
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;3;2025;360244;Medicina de Grupo;SP;206207833.69
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;1;2025;416428;Medicina de Grupo;SP;1140225501.2
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;2;2025;416428;Medicina de Grupo;SP;2466722313.2900004
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;3;2025;416428;Medicina de Grupo;SP;3845505118.4700003
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;1;2025;318477;Medicina de Grupo;SP;27889251.509999998
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;2;2025;318477;Medicina de Grupo;SP;50546069.84
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;3;2025;318477;Medicina de Grupo;SP;73218753.25
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;1;2025;351270;Medicina de Grupo;PR;9308570.84
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;2;2025;351270;Medicina de Grupo;PR;20247889.97
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;3;2025;351270;Medicina de Grupo;PR;31580310.349999998
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;1;2025;330892;Medicina de Grupo;SC;6888067.4
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;2;2025;330892;Medicina de Grupo;SC;15183651.7
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;3;2025;330892;Medicina de Grupo;SC;23376374.03
02919940000104;NOVODENTE S/A;3;2025;417840;Odontologia de Grupo;RS;1368195.69
02989632000155;EVANGELICO SAUDE LTDA.;1;2025;401480;Medicina de Grupo;PR;6427209.819999999
02989632000155;EVANGELICO SAUDE LTDA.;2;2025;401480;Medicina de Grupo;PR;12318638.35
02989632000155;EVANGELICO SAUDE LTDA.;3;2025;401480;Medicina de Grupo;PR;19166683.43
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;1;2025;411256;Medicina de Grupo;SP;123974482.72999999
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;2;2025;411256;Medicina de Grupo;SP;250486586.21000004
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;3;2025;411256;Medicina de Grupo;SP;385076645.64
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;1;2025;421871;Medicina de Grupo;PR;2877103.4899999998
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;2;2025;421871;Medicina de Grupo;PR;6416989.659999999
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;3;2025;421871;Medicina de Grupo;PR;9963530.29
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;1;2025;417548;Autogestão;RJ;46253630.42
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;2;2025;417548;Autogestão;RJ;92764086.66
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;3;2025;417548;Autogestão;RJ;145501917.61
03044492000105;HOSPITAL S.P. LTDA.;1;2025;363189;Medicina de Grupo;RS;2986249.11
03044492000105;HOSPITAL S.P. LTDA.;2;2025;363189;Medicina de Grupo;RS;5651758.680000001
03044492000105;HOSPITAL S.P. LTDA.;3;2025;363189;Medicina de Grupo;RS;8616597.719999999
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;1;2025;403962;Medicina de Grupo;PE;15367303.69
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;2;2025;403962;Medicina de Grupo;PE;32775558.86
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;3;2025;403962;Medicina de Grupo;PE;49728044.800000004
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;1;2025;402966;Medicina de Grupo;SP;6306453.94
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;2;2025;402966;Medicina de Grupo;SP;13529712.95
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;3;2025;402966;Medicina de Grupo;SP;17111294.76
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;1;2025;414387;Odontologia de Grupo;CE;956864.02
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;2;2025;414387;Odontologia de Grupo;CE;1983756.87
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;3;2025;414387;Odontologia de Grupo;CE;3098008.8
03219363000100;SEPACO SAÚDE LTDA;1;2025;407224;Medicina de Grupo;SP;1145478.3
03219363000100;SEPACO SAÚDE LTDA;2;2025;407224;Medicina de Grupo;SP;2531035.11
03219363000100;SEPACO SAÚDE LTDA;3;2025;407224;Medicina de Grupo;SP;3930779.62
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;1;2025;414573;Cooperativa Médica;SP;19058690.5
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;2;2025;414573;Cooperativa Médica;SP;38806921.22
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3;2025;414573;Cooperativa Médica;SP;59303582.0
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;1;2025;406805;Medicina de Grupo;RS;5360267.36
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;2;2025;406805;Medicina de Grupo;RS;11291142.64
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;3;2025;406805;Medicina de Grupo;RS;18526846.1
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;1;2025;406481;Odontologia de Grupo;SP;21754567.17
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;2;2025;406481;Odontologia de Grupo;SP;44301235.54
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;3;2025;406481;Odontologia de Grupo;SP;68178957.84
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;1;2025;312851;Cooperativa Médica;MS;156533176.78
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;2;2025;312851;Cooperativa Médica;MS;324568743.09
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;3;2025;312851;Cooperativa Médica;MS;503545759.04
03424929000136;SAUDE PAS - MEDICINA E ODONTO;1;2025;409243;Autogestão;RS;47665413.56999999
03424929000136;SAUDE PAS - MEDICINA E ODONTO;2;2025;409243;Autogestão;RS;96991855.42
03424929000136;SAUDE PAS - MEDICINA E ODONTO;3;2025;409243;Autogestão;RS;150872306.18
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;1;2025;409791;Cooperativa odontológica;MG;91817.12999999999
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;2;2025;409791;Cooperativa odontológica;MG;219583.76
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;3;2025;409791;Cooperativa odontológica;MG;325998.81
03518900000113;INSTITUTO CURITIBA DE SAÚDE;1;2025;419010;Autogestão;PR;109265833.05000001
03518900000113;INSTITUTO CURITIBA DE SAÚDE;2;2025;419010;Autogestão;PR;230560975.82000002
03518900000113;INSTITUTO CURITIBA DE SAÚDE;3;2025;419010;Autogestão;PR;367339857.4
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;1;2025;342084;Cooperativa Médica;MT;168453755.13
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;2;2025;342084;Cooperativa Médica;MT;336988701.81
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;3;2025;342084;Cooperativa Médica;MT;510494222.05
03548273000163;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;1;2025;411868;Medicina de Grupo;MG;2064475.47
03548273000163;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;2;2025;411868;Medicina de Grupo;MG;4447004.9
03548273000163;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;3;2025;411868;Medicina de Grupo;MG;7968071.2299999995
03613857000175;CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA;1;2025;410624;Medicina de Grupo;MG;2731875.6100000003
03613857000175;CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA;2;2025;410624;Medicina de Grupo;MG;5575399.38
03613857000175;CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA;3;2025;410624;Medicina de Grupo;MG;8834320.200000001
03627391000167;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;1;2025;411809;Autogestão;RS;3406579.85
03627391000167;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;2;2025;411809;Autogestão;RS;6778699.34
03627391000167;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;3;2025;411809;Autogestão;RS;10492791.16
03637776000105;FILOSANITAS SAUDE LTDA;1;2025;410888;Medicina de Grupo;SP;7098376.37
03637776000105;FILOSANITAS SAUDE LTDA;2;2025;410888;Medicina de Grupo;SP;15463252.34
03637776000105;FILOSANITAS SAUDE LTDA;3;2025;410888;Medicina de Grupo;SP;24829171.57
03638220000133;PLANO DE SAUDE ASES LTDA.;1;2025;411582;Medicina de Grupo;RJ;14182146.13
03638220000133;PLANO DE SAUDE ASES LTDA.;2;2025;411582;Medicina de Grupo;RJ;28371156.15
03638220000133;PLANO DE SAUDE ASES LTDA.;3;2025;411582;Medicina de Grupo;RJ;43592938.76
